Súhrnné vısledky hlasovania za obce;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Kód kraja;Názov kraja;Kód územného obvodu;Názov územného obvodu;Kód okresu;Názov okresu;Kód obce;Názov obce;Poèet okrskov ;Poèet zapísanıch volièov;Poèet vydanıch obálok;"Úèas volièov 
v %";Poèet odovzdanıch obálok;Podiel odovzdanıch obálok v %;Poèet platnıch hlasov všetkıch kandidátov; Podiel platnıch hlasov všetkıch kandidátov v %;Poèet zapísanıch volièov 2.kolo;Poèet vydanıch obálok 2.kolo;"Úèas volièov 
v %  2.kolo";Poèet odovzdanıch obálok 2.kolo;Podiel odovzdanıch obálok v % 2.kolo;Poèet platnıch hlasov všetkıch kandidátov 2.kolo; Podiel platnıch hlasov všetkıch kandidátov v % 2.kolo
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;528854;Matiaška;1;221;119;53,84;119;100;118;99,15;217;109;50,23;109;100;108;99,08
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;528862;Medzianky;1;258;149;57,75;149;100;149;100;260;121;46,53;121;100;118;97,52
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;528871;Merník;1;498;221;44,37;221;100;220;99,54;496;195;39,31;195;100;192;98,46
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;528889;Michalok;1;251;112;44,62;112;100;111;99,1;252;93;36,9;93;100;90;96,77
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;528901;Ninı Hrabovec;1;1299;553;42,57;553;100;550;99,45;1301;450;34,58;450;100;443;98,44
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;528919;Ninı Hrušov;1;1274;571;44,81;569;99,64;564;99,12;1271;466;36,66;466;100;455;97,63
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;528927;Ninı Kruèov;1;318;177;55,66;177;100;177;100;322;165;51,24;165;100;162;98,18
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;528935;Nová Kelèa;1;291;160;54,98;160;100;160;100;285;122;42,8;122;100;120;98,36
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;528943;Ondavské Matiašovce;1;611;244;39,93;244;100;242;99,18;606;207;34,15;207;100;202;97,58
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;528960;Pavlovce;1;599;310;51,75;310;100;307;99,03;604;228;37,74;228;100;223;97,8
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;528978;Petkovce;1;114;58;50,87;58;100;58;100;114;52;45,61;52;100;50;96,15
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;528986;Petrovce;1;372;168;45,16;168;100;168;100;376;149;39,62;149;100;142;95,3
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;528994;Piskorovce;1;110;44;40;44;100;43;97,72;109;56;51,37;56;100;55;98,21
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529001;Poša;1;627;229;36,52;229;100;229;100;627;198;31,57;198;100;192;96,96
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529028;Prosaèov;1;139;42;30,21;42;100;42;100;139;40;28,77;40;100;39;97,5
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529036;Radvanovce;1;184;111;60,32;111;100;111;100;179;84;46,92;84;100;81;96,42
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529044;Rafajovce;1;130;56;43,07;56;100;56;100;127;47;37;47;100;47;100
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529052;Remeniny;1;227;114;50,22;114;100;114;100;225;93;41,33;93;100;89;95,69
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529079;Rudlov;1;509;230;45,18;230;100;230;100;510;200;39,21;200;100;195;97,5
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529109;Ruská Vo¾a;1;62;22;35,48;22;100;22;100;61;19;31,14;19;100;19;100
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529125;Saèurov;1;1621;593;36,58;592;99,83;588;99,32;1610;413;25,65;413;100;411;99,51
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529133;Seèovská Polianka;2;2115;846;40;846;100;842;99,52;2104;677;32,17;677;100;647;95,56
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529141;Sedliská;1;1071;454;42,39;453;99,77;450;99,33;1068;348;32,58;348;100;342;98,27
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529150;Skrabské;1;570;193;33,85;193;100;193;100;572;144;25,17;144;100;143;99,3
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529168;Slovenská Kajòa;1;641;266;41,49;266;100;261;98,12;645;209;32,4;209;100;201;96,17
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529176;So¾;2;1835;664;36,18;664;100;656;98,79;1827;485;26,54;485;100;481;99,17
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529184;Štefanovce;1;98;52;53,06;52;100;49;94,23;96;38;39,58;38;100;38;100
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529192;Tovarné;1;808;361;44,67;361;100;355;98,33;804;292;36,31;292;100;283;96,91
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529206;Tovarnianska Polianka;1;89;54;60,67;54;100;53;98,14;89;45;50,56;45;100;44;97,77
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529214;Vavrinec;1;54;29;53,7;29;100;29;100;57;24;42,1;24;100;22;91,66
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529222;Vechec;2;1830;494;26,99;492;99,59;489;99,39;1825;386;21,15;385;99,74;375;97,4
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529231;Vlaèa;1;192;108;56,25;108;100;108;100;193;85;44,04;85;100;82;96,47
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;544051;Vranov nad Top¾ou;19;17457;7442;42,63;7440;99,97;7394;99,38;17516;6153;35,12;6153;100;6028;97,96
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529117;Vyšnı Kazimír;1;165;91;55,15;91;100;91;100;165;74;44,84;74;100;72;97,29
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529257;Vyšnı ipov;1;926;332;35,85;332;100;327;98,49;921;280;30,4;280;100;277;98,92
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529265;Zámutov;2;2244;552;24,59;552;100;552;100;2234;453;20,27;453;100;450;99,33
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529281;Zlatník;1;63;37;58,73;37;100;37;100;62;33;53,22;33;100;33;100
7;Prešovskı kraj;709;Vranov nad Top¾ou;713;Vranov nad Top¾ou;529290;alobín;1;617;220;35,65;220;100;220;100;612;169;27,61;169;100;167;98,81
8;Košickı kraj;801;Košice;802;Košice I;599891;Košice - Dung¾a;1;511;212;41,48;212;100;206;97,16;514;177;34,43;177;100;173;97,74
8;Košickı kraj;801;Košice;802;Košice I;598119;Košice - Kaveèany;1;1072;552;51,49;552;100;546;98,91;1054;486;46,11;486;100;474;97,53
8;Košickı kraj;801;Košice;802;Košice I;598151;Košice - Sever;18;16242;8383;51,61;8383;100;8347;99,57;16098;7622;47,34;7619;99,96;7487;98,26
8;Košickı kraj;801;Košice;802;Košice I;599875;Košice - Sídlisko ahanovce;18;17808;8298;46,59;8295;99,96;8241;99,34;17645;6855;38,84;6854;99,98;6748;98,45
8;Košickı kraj;801;Košice;802;Košice I;598186;Košice - Staré Mesto;19;17129;9264;54,08;9260;99,95;9228;99,65;17068;8494;49,76;8494;100;8359;98,41
8;Košickı kraj;801;Košice;802;Košice I;598127;Košice - ahanovce;1;1778;839;47,18;839;100;835;99,52;1754;686;39,11;685;99,85;671;97,95
8;Košickı kraj;801;Košice;803;Košice II;598194;Košice - Lorinèík;1;569;392;68,89;392;100;391;99,74;567;316;55,73;316;100;307;97,15
8;Košickı kraj;801;Košice;803;Košice II;599972;Košice - Luník IX;2;4414;125;2,83;125;100;118;94,4;4425;171;3,86;171;100;165;96,49
8;Košickı kraj;801;Košice;803;Košice II;598216;Košice - Myslava;2;1968;1192;60,56;1189;99,74;1183;99,49;1965;1063;54,09;1063;100;1051;98,87
8;Košickı kraj;801;Košice;803;Košice II;598208;Košice - Pereš;2;1607;918;57,12;918;100;913;99,45;1607;854;53,14;854;100;845;98,94
8;Košickı kraj;801;Košice;803;Košice II;599859;Košice - Po¾ov;1;941;559;59,4;559;100;557;99,64;940;421;44,78;421;100;402;95,48
8;Košickı kraj;801;Košice;803;Košice II;599883;Košice - Sídlisko KVP;18;19062;9457;49,61;9457;100;9409;99,49;18888;8124;43,01;8124;100;7971;98,11
8;Košickı kraj;801;Košice;803;Košice II;599841;Košice - Šaca;3;4437;1762;39,71;1762;100;1749;99,26;4437;1422;32,04;1420;99,85;1397;98,38
8;Košickı kraj;801;Košice;803;Košice II;598224;Košice - Západ;31;32199;15718;48,81;15711;99,95;15657;99,65;31949;14110;44,16;14107;99,97;13854;98,2
8;Košickı kraj;801;Košice;804;Košice III;598682;Košice - Dargovskıch hrdinov;24;21773;9824;45,12;9821;99,96;9768;99,46;21675;8653;39,92;8653;100;8497;98,19
8;Košickı kraj;801;Košice;804;Košice III;599018;Košice - Košická Nová Ves;2;2218;1132;51,03;1130;99,82;1123;99,38;2208;1008;45,65;1008;100;990;98,21
8;Košickı kraj;801;Košice;805;Košice IV;599093;Košice - Barca;3;2991;1678;56,1;1678;100;1674;99,76;2988;1506;50,4;1506;100;1484;98,53
8;Košickı kraj;801;Košice;805;Košice IV;599824;Košice - Juh;20;18458;9263;50,18;9262;99,98;9218;99,52;18369;8447;45,98;8447;100;8275;97,96
8;Košickı kraj;801;Košice;805;Košice IV;599794;Košice - Krásna;4;4074;1942;47,66;1941;99,94;1934;99,63;4081;1662;40,72;1662;100;1639;98,61
8;Košickı kraj;801;Košice;805;Košice IV;599816;Košice - Nad jazerom;23;19584;9097;46,45;9094;99,96;9059;99,61;19480;7958;40,85;7958;100;7796;97,96
8;Košickı kraj;801;Košice;805;Košice IV;599786;Košice - Šebastovce;1;583;339;58,14;339;100;335;98,82;585;275;47;275;100;272;98,9
8;Košickı kraj;801;Košice;805;Košice IV;599913;Košice - Vyšné Opátske;3;1970;1195;60,65;1195;100;1190;99,58;1949;1049;53,82;1048;99,9;1031;98,37
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521141;Baèkovík;1;367;161;43,86;161;100;157;97,51;367;123;33,51;123;100;123;100
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521159;Baška;1;497;318;63,98;318;100;313;98,42;486;267;54,93;267;100;265;99,25
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521167;Bela;1;335;206;61,49;206;100;204;99,02;342;176;51,46;176;100;175;99,43
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521175;Beniakovce;1;566;301;53,18;301;100;301;100;571;265;46,4;265;100;261;98,49
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521183;Bidovce;1;1119;509;45,48;509;100;506;99,41;1121;398;35,5;398;100;388;97,48
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521191;Blaice;1;465;186;40;186;100;186;100;462;129;27,92;129;100;126;97,67
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;559831;Boèiar;1;195;84;43,07;84;100;84;100;194;82;42,26;82;100;81;98,78
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521205;Bohdanovce;1;904;483;53,42;483;100;481;99,58;903;380;42,08;380;100;377;99,21
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521213;Boliarov;1;521;144;27,63;144;100;143;99,3;517;121;23,4;121;100;117;96,69
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521221;Budimír;1;963;593;61,57;593;100;588;99,15;979;542;55,36;542;100;531;97,97
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521248;Bukovec;1;695;385;55,39;385;100;384;99,74;708;301;42,51;301;100;296;98,33
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521256;Bunetice;1;71;45;63,38;45;100;45;100;70;36;51,42;36;100;34;94,44
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521264;Buzica;1;954;271;28,4;264;97,41;261;98,86;948;209;22,04;209;100;202;96,65
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521272;Cestice;1;721;287;39,8;287;100;281;97,9;711;200;28,12;200;100;189;94,5
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521281;Èakanovce;1;490;167;34,08;167;100;165;98,8;490;136;27,75;136;100;135;99,26
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521299;Èaòa;4;4348;1816;41,76;1816;100;1800;99,11;4343;1431;32,94;1431;100;1408;98,39
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521302;Èeèejovce;1;1693;798;47,13;798;100;795;99,62;1680;638;37,97;638;100;624;97,8
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521311;Èiatice;1;326;179;54,9;179;100;179;100;323;124;38,39;124;100;120;96,77
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521329;Debraï;1;328;130;39,63;130;100;130;100;328;100;30,48;100;100;98;98
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521337;Drienovec;1;1608;380;23,63;380;100;374;98,42;1624;319;19,64;319;100;312;97,8
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521345;Drustevná pri Hornáde;1;2069;823;39,77;823;100;821;99,75;2063;669;32,42;669;100;655;97,9
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521353;Ïurïošík;1;466;257;55,15;257;100;255;99,22;464;236;50,86;236;100;230;97,45
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521361;Ïurkov;1;1292;448;34,67;448;100;444;99,1;1291;305;23,62;305;100;296;97,04
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;559873;Dvorníky - Vèeláre;1;408;172;42,15;172;100;168;97,67;411;148;36;148;100;148;100
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521370;Geèa;1;1424;665;46,69;665;100;665;100;1428;542;37,95;542;100;536;98,89
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521388;Gyòov;1;536;291;54,29;291;100;289;99,31;535;234;43,73;234;100;230;98,29
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521396;Haèava;1;170;65;38,23;65;100;65;100;174;66;37,93;66;100;66;100
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;518123;Háj;1;230;112;48,69;112;100;110;98,21;233;102;43,77;102;100;101;99,01
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521400;Haniska;1;1193;602;50,46;602;100;598;99,33;1188;520;43,77;519;99,8;504;97,1
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521418;Her¾any;1;262;161;61,45;161;100;159;98,75;263;143;54,37;143;100;139;97,2
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521426;Hodkovce;1;246;149;60,56;149;100;149;100;248;124;50;124;100;122;98,38
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;518107;Hosovce;1;163;78;47,85;78;100;76;97,43;163;65;39,87;65;100;64;98,46
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521442;Hrašovík;1;304;184;60,52;184;100;183;99,45;306;161;52,61;161;100;156;96,89
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521469;Hı¾ov;1;422;238;56,39;238;100;238;100;422;186;44,07;186;100;185;99,46
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;599310;Chorváty;1;90;50;55,55;50;100;49;98;91;35;38,46;35;100;35;100
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521477;Chrastné;1;453;196;43,26;196;100;195;99,48;456;160;35,08;160;100;156;97,5
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521485;Janík;1;503;219;43,53;219;100;219;100;506;156;30,83;156;100;155;99,35
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521493;Jasov;2;2281;575;25,2;575;100;574;99,82;2292;463;20,2;463;100;454;98,05
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521507;Kalša;1;587;293;49,91;293;100;291;99,31;586;278;47,44;278;100;274;98,56
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521523;Kecerovce;2;2097;293;13,97;293;100;283;96,58;2098;176;8,38;176;100;172;97,72
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521540;Kecerovskı Lipovec;1;100;55;55;55;100;55;100;101;54;53,46;54;100;51;94,44
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;559687;Kechnec;1;873;358;41;358;100;358;100;875;296;33,82;296;100;288;97,29
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521558;Kokšov - Bakša;1;977;504;51,58;504;100;501;99,4;975;387;39,69;387;100;382;98,7
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521566;Komárovce;1;330;147;44,54;147;100;145;98,63;331;98;29,6;98;100;94;95,91
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;582514;Kosto¾any nad Hornádom;1;1020;560;54,9;560;100;556;99,28;1020;489;47,94;489;100;476;97,34
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521574;Košická Belá;1;826;414;50,12;414;100;413;99,75;820;357;43,53;357;100;349;97,75
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521582;Košická Polianka;1;813;371;45,63;371;100;369;99,46;817;285;34,88;285;100;281;98,59
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521591;Košické O¾šany;1;997;439;44,03;439;100;428;97,49;988;366;37,04;366;100;361;98,63
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521604;Košickı Kleèenov;1;246;133;54,06;133;100;132;99,24;246;111;45,12;111;100;106;95,49
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521612;Krá¾ovce;1;910;325;35,71;325;100;323;99,38;907;261;28,77;261;100;253;96,93
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521639;Kysak;2;1230;728;59,18;728;100;722;99,17;1234;603;48,86;603;100;578;95,85
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521655;Malá Ida;1;1268;830;65,45;830;100;828;99,75;1264;711;56,25;711;100;696;97,89
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521663;Malá Lodina;1;218;123;56,42;123;100;122;99,18;225;118;52,44;118;100;115;97,45
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521671;Medzev;3;2997;916;30,56;916;100;914;99,78;3006;843;28,04;843;100;829;98,33
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;580252;Milhos;1;306;81;26,47;81;100;78;96,29;312;73;23,39;73;100;72;98,63
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521680;Mokrance;1;1160;523;45,08;523;100;520;99,42;1159;382;32,95;382;100;379;99,21
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521698;Moldava nad Bodvou;9;7904;2692;34,05;2691;99,96;2666;99,07;7911;2209;27,92;2208;99,95;2167;98,14
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521701;Mudrovce;1;64;36;56,25;36;100;36;100;67;41;61,19;41;100;41;100
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;518140;Niná Hutka;1;495;247;49,89;247;100;247;100;491;211;42,97;211;100;209;99,05
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521728;Niná Kamenica;1;486;228;46,91;228;100;228;100;488;190;38,93;190;100;188;98,94
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521736;Niná Myš¾a;1;1145;530;46,28;529;99,81;526;99,43;1141;414;36,28;414;100;406;98,06
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521744;Ninı Èaj;1;224;131;58,48;131;100;131;100;225;98;43,55;98;100;96;97,95
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521752;Ninı Klátov;1;674;390;57,86;390;100;387;99,23;675;337;49,92;337;100;330;97,92
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521761;Ninı Lánec;1;317;93;29,33;93;100;91;97,84;312;74;23,71;74;100;74;100
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521795;Nová Polhora;1;355;213;60;213;100;211;99,06;361;192;53,18;192;100;190;98,95
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521787;Nováèany;1;593;253;42,66;253;100;252;99,6;592;218;36,82;218;100;210;96,33
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521809;Novı Salaš;1;179;115;64,24;115;100;114;99,13;177;96;54,23;96;100;94;97,91
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521817;Obišovce;1;368;210;57,06;210;100;209;99,52;367;182;49,59;182;100;174;95,6
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521825;Olšovany;1;510;251;49,21;251;100;250;99,6;521;183;35,12;183;100;179;97,81
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521833;Opátka;1;100;63;63;63;100;63;100;102;61;59,8;61;100;61;100
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521841;Opiná;1;145;68;46,89;68;100;68;100;150;60;40;60;100;52;86,66
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521850;Paòovce;1;498;314;63,05;314;100;314;100;505;271;53,66;271;100;265;97,78
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521868;Peder;1;325;87;26,76;87;100;86;98,85;325;66;20,3;66;100;63;95,45
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521876;Perín - Chym;3;1255;588;46,85;588;100;584;99,31;1250;480;38,4;480;100;473;98,54
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521884;Ploské;2;739;390;52,77;390;100;385;98,71;748;384;51,33;384;100;376;97,91
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521892;Poproè;2;2249;1102;48,99;1102;100;1093;99,18;2248;917;40,79;917;100;907;98,9
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521906;Rákoš;1;296;134;45,27;134;100;132;98,5;300;110;36,66;110;100;109;99,09
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521914;Rankovce;1;541;166;30,68;166;100;164;98,79;544;123;22,61;123;100;123;100
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521922;Rešica;1;276;88;31,88;88;100;86;97,72;277;68;24,54;68;100;65;95,58
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521931;Rozhanovce;2;1977;1051;53,16;1051;100;1048;99,71;1987;923;46,45;923;100;909;98,48
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521949;Rudník;1;516;253;49,03;253;100;251;99,2;522;184;35,24;184;100;178;96,73
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521957;Ruskov;1;1227;644;52,48;644;100;644;100;1228;525;42,75;525;100;506;96,38
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521965;Sady nad Torysou;2;1513;707;46,72;707;100;694;98,16;1496;596;39,83;596;100;587;98,48
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521973;Seòa;2;1703;682;40,04;682;100;677;99,26;1697;539;31,76;539;100;530;98,33
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;521981;Skároš;1;888;430;48,42;430;100;429;99,76;883;318;36,01;318;100;307;96,54
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;518115;Slanèík;1;172;80;46,51;80;100;78;97,5;172;69;40,11;69;100;63;91,3
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;522007;Slanec;1;1170;465;39,74;465;100;463;99,56;1167;339;29,04;339;100;329;97,05
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;522015;Slanská Huta;1;193;102;52,84;102;100;100;98,03;198;95;47,97;95;100;91;95,78
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;522023;Slanské Nové Mesto;1;413;183;44,3;183;100;180;98,36;417;181;43,4;181;100;179;98,89
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;522031;Soko¾;1;935;471;50,37;471;100;464;98,51;931;420;45,11;420;100;418;99,52
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;559865;Soko¾any;1;943;361;38,28;361;100;356;98,61;953;276;28,96;276;100;268;97,1
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;522040;Svinica;1;760;345;45,39;345;100;343;99,42;763;275;36,04;275;100;264;96
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;522066;Šemša;1;724;309;42,67;309;100;303;98,05;718;292;40,66;292;100;284;97,26
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;522074;Štós;1;592;265;44,76;262;98,86;261;99,61;607;245;40,36;243;99,18;237;97,53
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;522082;Trebejov;1;168;109;64,88;109;100;109;100;160;102;63,75;102;100;102;100
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;522091;Trsany;1;245;146;59,59;146;100;145;99,31;246;123;50;123;100;120;97,56
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;522104;Trstené pri Hornáde;1;1207;558;46,23;558;100;555;99,46;1202;418;34,77;417;99,76;408;97,84
8;Košickı kraj;802;Košice - okolie;806;Košice - okolie;559784;Turòa nad Bodvou;3;2772;862;31,09;862;100;848;98,37;2774;688;24,8;688;100;670;97,38
